fitted,scaled_residual,response
0.996526766195916,0.6423615499148145,1
4.206228882064851,0.46293782388418914,4
2.563738663222503,0.639036170579493,3
1.9238853119574284,0.8726118781948462,3
6.995255872293357,1,13
4.562527730535519,0.8499195015374571,5
2.3364025316981945,0.04152254733629525,0
5.539380504776303,0.253051498061046,5
4.387406385276492,0.3821987598314881,4
1.7895025158996458,0.6356117399781943,2
5.283161600745233,0.25686706604249776,4
3.7877519381672737,0.4826529059410095,4
2.7476742134371315,0.28661856850981715,2
6.189294146938219,0.1931942655555904,4
5.017501501257444,0.4701477268971503,6
2.783298791437648,0.48221085726004087,2
7.463320881986713,0.8728826852738857,9
5.589838903447053,0.9704899249775335,9
2.903541285873062,0.26208494463190435,2
7.036234371852249,0.8335761840222403,9
5.517888076902254,0.7209474750896916,6
1.8999680305552173,0.5551867916807532,2
4.9925580004224726,0.13051328554004432,3
3.7738527460292897,0.1385652349879965,2
0.8725647018511982,0.2677886824607849,0
3.9235555476873096,0.5462008970221505,4
2.3237039929836527,0.6918739714799449,3
5.243924994411017,0.6772699049450457,5
9.893960792087167,0.9490016387179493,14
8.693019675879702,0.7893503769114614,9
1.3742927741009034,0.7456030925149097,2
4.772888649962162,0.4714454763010144,4
3.178567303403208,0.44891867761313914,3
2.0245968600862914,0.691632618388161,2
6.159023240875774,0.6432356357052922,6
4.356020567727368,0.9329032339593396,7
1.0405311038337304,0.384632480930537,1
4.265730403271278,0.6682524873912334,5
2.634672383915564,0.35475983190350235,2
0.592570976001034,0.09840988960862158,0
3.2555924508150755,0.6494132099887355,4
1.7604132768257406,0.37229847196117044,1
2.0579155555437945,0.5703516417648643,2
6.9524233729627465,0.9709390246132389,10
4.688494176267167,0.9823905937857925,8
1.568330172528617,0.5197062615510076,2
4.608543970513128,0.09162928588502109,2
3.3111264497891812,0.23274540862068535,2
1.2181702357297572,0.7102249578796327,2
4.956244226752403,0.7451994698476047,6
3.0717211362378185,0.6874039523471147,4
1.2507231473900393,0.6695283660963177,2
4.410161170225443,0.09841148037090898,2
2.916829301016572,0.4785209428453818,3
1.1261548195171702,0.7732948400788009,2
4.375441325046846,0.5080160767808556,4
2.769133626868277,0.43110971358884126,2
0.8263391331201946,0.17016220270935448,0
3.7539684525691017,0.3540156198069453,3
2.212944336167192,0.618915150847286,3
2.049371780715397,0.317956554196775,1
5.482870840636033,0.5360766969025135,6
4.11076416220983,0.2908632231652737,3
1.1211837999234109,0.5986362415133044,1
4.711402034199315,0.8275803258046508,6
2.877450317772878,0.7857551823062823,4
1.6326088122623368,0.8058101775888353,3
5.147413532329327,0.1814612847035751,3
3.581889544051946,0.6063987326752395,4
2.008727917499006,0.9401813465934247,4
6.002277695178724,0.6273496243096888,6
4.27983335015087,0.5949810183690861,4
1.0043418981258896,0.7412850517407059,1
4.436153314942711,0.7436052631139755,6
2.648687066626248,0.6579055058984086,3
0.5453828922709041,0.252476216272451,0
2.996340520865721,0.3070638229204342,2
1.6202266452308434,0.32886678460985425,1
1.6571297200274315,0.7022872885614634,2
5.560993552794988,0.8874315450042486,8
3.761598717360489,0.46297869212180376,3
1.9190820226614924,0.4544622025918216,2
5.2571069261723284,0.40994411094486716,5
3.899409263091625,0.12978338959813118,2
0.6692608615881636,0.046398933501914146,0
3.3996601007621075,0.5566839447524399,4
1.904953948925846,0.3317108466010541,1
2.8835466702995283,0.579245225219056,3
7.187661334288153,0.5473901429716498,7
5.564899729459982,0.8751459879772737,8
2.5617075633289197,0.44459446164220573,2
6.683430692933932,0.5248769518956542,6
5.068417251356239,0.9025409904280677,8
2.09474702742797,0.27074349296465516,1
5.925775414723348,0.5247699638893828,6
4.33168432844248,0.804353917710483,6
2.326341623124255,0.7656679064892232,4
5.80440991510305,0.36352256403677163,5
4.491953589342529,0.08976511790510266,2
1.3238488997041016,0.22126848655194045,0
4.377304187289914,0.23202996438462287,3
2.980890529112358,0.3421025245590136,3
1.3559955470814842,0.5643867784105241,1
4.873065653699281,0.635909579217434,5
3.1952994460992254,0.6348701098859311,4
0.5925711581134518,0.5848030672445894,1
3.2555934513430067,0.36702035196870564,3
1.7604138178463626,0.33254961085319523,1
2.45331242106196,0.9349806831479073,4
7.2537514820896165,0.7465792191866785,8
5.197038054644114,0.9033091433905065,8
1.8219969978508623,0.3941525940997526,1
5.440214143121061,0.46709849195741115,5
3.880387672119602,0.7648588215708733,5
1.6855407144865338,0.7484896300435067,2
5.4539238351308015,0.5550715964529663,5
3.750739493052584,0.7539140424374491,5
4.0761238270213225,0.8982054339908063,6
9.156405573338564,0.9257621273351834,12
7.432169629499736,0.8218047132818028,8
3.894500578362278,0.8333631974766031,5
8.895472670839869,0.9194628808926791,11
7.165914032063482,0.8433699336983264,9
1.5049413216139107,0.808939558789134,3
5.152024525850355,0.634545284374617,6
3.4535340303236155,0.33596306505799295,2
2.328527018162439,0.48845308779180047,2
6.233171644725554,0.8023575173392892,8
4.67212426725056,0.4569862189181149,4
3.8464974782623025,0.40682595975697045,4
6.960617885358092,0.3354453288838267,6
6.232797809862612,0.1533957363003865,4
1.6526152142840287,0.8805739869847894,3
5.423616106936732,0.6545328085748479,6
3.705994814296875,0.3914138975832611,3
1.8987100056116455,0.6075733085153625,2
5.370601731014316,0.3164906515125185,4
3.9260601470185343,0.5371232253611088,4
1.3172457212246016,0.8804868156984449,3
4.830400009048614,0.6200668231351301,5
3.138399758248208,0.4224073656722903,2
0.6121540963972079,0.4949337205290794,0
3.124364606440622,0.25347754391562194,2
1.7469267621307794,0.25133949768170716,1
1.526413203589893,0.16879221479967235,0
4.57145729411614,0.1269936805572361,3
3.2562437569508917,0.28655408329702914,3
1.8251375416036617,0.8773211275078356,3
5.71191893386092,0.5645527519006283,6
3.9881163537015416,0.4641859284676611,4
2.5928724777746788,0.7388410775028169,3
6.5486993722913045,0.7360348311560229,8
5.039993541993555,0.4076599854947999,4
1.6620294529794872,0.5062081155544147,2
5.3017652236083634,0.7364135130066425,7
3.669769303415907,0.2715202444642782,2
1.811778317147375,0.817741969733499,3
5.700457228400573,0.7409906062483788,7
3.970476371710232,0.41929308680631217,3
1.601229950200633,0.46820555594749746,1
5.1186838941265425,0.5125811776826158,5
3.5396266672886956,0.6235032169092446,4
1.168361979237914,0.2099814974330366,0
3.999776925288698,0.32903587400261314,4
2.6811529440279096,0.013289356634020805,0
0.8702483385648673,0.6051735377460719,1
4.021965745360799,0.39924292400665584,3
2.3524955540770174,0.8380914212986827,4
1.6558058969504785,0.01852228049002588,0
4.800449112024547,0.31976821904256936,4
3.4701842302123667,0.40448290576040746,3
1.9660585371058104,0.5597679756991565,2
5.689691810589587,0.20210471646487713,4
4.116363565868228,0.7277026120861991,6
1.3753924373124988,0.0458096637390554,0
4.893991312324916,0.6426086281314491,6
3.2235084607136675,0.7370930571258067,4
1.0122531600120082,0.7925976274684071,2
4.121520513684659,0.16084564858675005,2
2.5535218505623036,0.6266900109695271,3
1.8845382779926025,0.3182113924464211,1
5.104712814716847,0.11618023139424621,3
3.8057725357678467,0.49049834530055525,4
2.917912275382734,0.9749867249689996,6
7.539882646692248,0.8205931855551898,9
5.742947187882996,0.4943627945557237,5
1.0822706683584637,0.10948091695085169,0
3.901673867095585,0.19935231544077395,3
2.5546861940138847,0.11034979298524558,1
1.7046158808949405,0.6166360928891226,2
5.211290128836205,0.5454142484972253,6
3.6774682549346114,0.17080634758248925,2
2.184589227259683,0.6926400824505836,3
6.133987561645855,0.6041531465500594,6
4.499106248248164,0.6431619891980663,5
3.5452589810245785,0.24719707179628314,3
6.394925594957825,0.03485691483784467,3
5.734614468181165,0.21025040777213871,5
1.5498976858247966,0.09418070983700455,0
4.479065364655984,0.33823188911471513,4
3.2425634803655914,0.09156180478725583,1
2.172320673270616,0.4470767524372786,2
6.125189944032548,0.44839492958970373,5
4.484098871689106,0.8667206813469529,7
2.2192990574242,0.0667177166044712,0
5.335795066432774,0.33474622955266387,6
4.1994177407093325,0.0897050792677328,2
