fitted,scaled_residual,response
1.8452070788863721,0.01571435511112213,0
18.47592500214788,0.16097273218259217,5
3.367980157027223,0.6518219862654805,6
4.377979963226153,0.0690959064103663,0
14.333573577674976,0.2545320297610015,7
3.988992310252304,0.4844747452372685,5
3.1264654299818693,0.1881430715750903,0
23.16356674816002,0.6180555326901376,30
4.732358864638391,0.5555633945912123,5
14.26388538833002,0.21752907071355732,3
21.569712499045554,0.5005919463858008,19
8.041255931382267,0.6447841068217531,11
4.6738287487492345,0.07599749846570195,0
17.636098714809336,0.2133246810361743,7
4.651341456126829,0.6393791216984391,8
36.55531899021567,0.992,124
125.54060131567073,0.7846294808648527,73
34.31139114061121,0.9329548670183868,34
17.040967649339137,0.536,20
19.2003775345804,0.33058848440647126,11
8.001213117854277,0.24626466736942532,4
20.96684870290405,0.40636031456291677,14
21.94212921287772,0.5336966811800375,23
9.40291929960797,0.5268241686150432,7
32.54428999510462,0.09776625895500184,4
15.168214504917467,0.2707532040895894,9
8.828230598328496,0.4955466282516718,11
22.801345531078592,0.992,71
179.01307131787487,0.6832387049645186,44
35.77912094326549,0.988,77
3.7900041345725484,0.08761854182742536,0
23.98169118726092,0.468508383743465,19
5.20094730609402,0.6958736422732472,9
4.006234988390632,0.6393489999510348,2
63.260987505292604,0.8232792397877201,101
9.70557076790219,0.8917452884661033,18
2.520762321053799,0.09720718273892999,0
46.439436144820434,0.8151763741625473,61
6.720949466339553,0.8891467094197869,14
1.865191949043554,0.12946693258266895,0
15.38117486241535,0.521405059054494,22
3.017567458213994,0.0699236721917987,0
64.76862637142818,0.7749125102236867,46
82.23935081560793,0.9,124
32.75538805230359,0.964,70
32.509080934116064,0.816,35
65.6510560255845,0.8978553387401625,122
21.936756212935048,0.8403087441856041,24
26.14087293343103,0.9047046176334843,58
45.72025801938614,0.739136890206486,56
16.131507331189283,0.1279944190280512,1
0.7747799085148129,0.6686451270710676,1
41.539567399594816,0.11233121100533754,2
4.0125201940403805,0.8972235724143685,10
1.3565123207955083,0.7648498358391226,2
32.53699943625024,0.4191478104805574,14
4.261354711329462,0.7079315649177879,6
0.7631519880246987,0.08431209137290717,0
22.09034583404329,0.5374091923646629,25
2.6944760470825186,0.4192551673809066,2
1.9772061101331286,0.20739712142013014,0
18.375119017197232,0.36751034191343934,10
3.445480619939949,0.5495627402700484,5
2.1581184994970073,0.09663843106478454,0
16.122175244857754,0.5284833100177347,21
3.2834820602973718,0.28449551779590543,1
14.7646883572882,0.996,59
94.99373310157304,0.7307532216748223,50
20.472033011172694,0.35875539179425686,3
7.949254071739533,0.3082972979098559,4
18.141941717023677,0.4031779890842736,17
5.78774487952046,0.42944296541810034,4
1.6282652248653215,0.43020112702157354,1
17.95412238689883,0.4045257221823558,13
3.1555675356286628,0.45836194344609976,2
0.9658327340128183,0.20607454019039867,0
11.84523087632333,0.20907385241799056,5
1.999723744207176,0.28695317718014124,1
1.3972324633960518,0.16466833102703096,0
17.81442227248637,0.2510857812445611,9
2.96357867805663,0.5392012503296136,4
5.208406049808212,0.6994763215687125,4
46.955979317537874,0.912,116
8.906427539953848,0.39016651206929237,2
2.015749023436963,0.8880508199483156,7
34.817444842746426,0.35424108573794366,11
5.163403082346981,0.1314098282493651,0
0.5420335160840096,0.5505960686895996,0
32.061703093546846,0.7984395845811815,69
2.983935669490275,0.2794810495693237,0
4.896611971664642,0.133670667886734,0
31.924975008601102,0.6562236038371921,34
6.845653898531523,0.7696747351307422,13
53.35574699885768,0.948,99
96.32094838638619,0.972,239
33.58014308559391,0.46102946981042625,7
12.90652539151178,0.07481693907361478,2
17.801426048590773,0.38577519142534583,15
6.871615477098394,0.45387131738662717,8
1.881274880576614,0.1461807749317959,0
20.74394203933501,0.4409788372470066,16
3.6458986214805864,0.5729320042878389,5
1.0106015468560547,0.24492861770559105,0
14.890754026566471,0.2426075602779165,8
2.345200759419859,0.41877688636351373,2
4.491539240985355,0.018953058097511532,0
15.838108823681868,0.5249236314743757,24
4.285628865953003,0.13451262400299313,1
12.288640174221838,0.912,30
51.35207725148433,0.4222127513075247,17
13.03039928435073,0.7256663987105713,13
3.99738744865537,0.2464229246377945,1
17.738962843398102,0.39824712645541877,12
4.399976916562047,0.510916792171076,5
