term,estimate,std_error,z_value,p_value,model,conf_low,conf_high,Estimate
(Intercept),-0.5239687294168491,0.2779872649008746,-1.884865947379594,0.059447938594319134,summer_richness_logArea_by_troph,-1.0688137567833587,0.020876297949660505,-0.5239687294168491
logArea,0.24141350948100404,0.05262816131858256,4.587154546776137,4.493280640707939e-6,summer_richness_logArea_by_troph,0.13826420872401823,0.34456281023798985,0.24141350948100404
factor(trophLevel)richness_3,1.7220883847788844,0.301815057869959,5.705773585096834,1.158158668788744e-8,summer_richness_logArea_by_troph,1.1305417413618928,2.313635028195876,1.7220883847788844
factor(trophLevel)richness_4,1.0988925460472803,0.31847098554577846,3.450526408752927,5.59494424971919e-4,summer_richness_logArea_by_troph,0.4747008842565785,1.723084207837982,1.0988925460472803
logArea:factor(trophLevel)richness_3,-0.13402922492957647,0.057529329684111306,-2.3297546775795865,0.019819120843371174,summer_richness_logArea_by_troph,-0.24678463916516566,-0.02127381069398729,-0.13402922492957647
logArea:factor(trophLevel)richness_4,-0.07315685795923063,0.06037995909654316,-1.2116082729082036,0.2256623662540114,summer_richness_logArea_by_troph,-0.1914994031764568,0.04518568725799556,-0.07315685795923063
