term,estimate,std_error,z_value,p_value,component,model,conf_low,conf_high,Estimate
(Intercept),0.9964573153847772,0.47185835119413994,2.1117721300534913,0.03470599884778675,cond,winter_richness_cont,0.07163194123981076,1.9212826895297437,0.9964573153847772
logArea,0.15216754273236563,0.08426375605552833,1.8058480876652343,0.07094207173529349,cond,winter_richness_cont,-0.012986384338538742,0.31732146980327003,0.15216754273236563
perWV_sc,4.322300074867911,2.149399458507463,2.0109338251482134,0.0443324469595809,cond,winter_richness_cont,0.10955454780339036,8.535045601932431,4.322300074867911
I(perWV_sc^2),-4.103680827779689,1.9784506133163773,-2.074189166087343,0.03806174600755596,cond,winter_richness_cont,-7.981372775070969,-0.22598888048840937,-4.103680827779689
logArea:perWV_sc,-0.3281248523290168,0.40824348462785964,-0.8037479217289256,0.42154257187602195,cond,winter_richness_cont,-1.1282673791227527,0.4720176744647191,-0.3281248523290168
logArea:I(perWV_sc^2),0.3810351091840855,0.3882675705708844,0.9813724814149049,0.3264090914040134,cond,winter_richness_cont,-0.3799553454997115,1.1420255638678825,0.3810351091840855
