term,estimate,std_error,z_value,p_value,component,model,conf_low,conf_high,Estimate
(Intercept),3.5858943604632967,0.3734448153626467,9.602206840068426,7.825075503624286e-22,cond,summer_abundance,2.853955972139299,4.3178327487872945,3.5858943604632967
logArea,0.06767471390172874,0.07345959442071445,0.9212508513747735,0.3569194747074381,cond,summer_abundance,-0.07630344548179105,0.21165287328524854,0.06767471390172874
factor(WVclass)1,0.40855022231094945,0.7483462355811141,0.5459374322818601,0.5851089465440501,cond,summer_abundance,-1.0581814473941606,1.8752818920160594,0.40855022231094945
factor(WVclass)2,-1.4317793926260387,0.48671632944490867,-2.9417122582654205,0.003264030635750009,cond,summer_abundance,-2.3857258690255914,-0.47783291622648605,-1.4317793926260387
logArea:factor(WVclass)1,0.047900807356983405,0.15309666834806424,0.3128794889780439,0.7543722212092709,cond,summer_abundance,-0.2521631487582957,0.34796476347226246,0.047900807356983405
logArea:factor(WVclass)2,0.3679131673326777,0.10128100317601606,3.6325979778585142,2.805819849617676e-4,cond,summer_abundance,0.16940604878959944,0.566420285875756,0.3679131673326777
