term,estimate,std_error,z_value,p_value,component,model,conf_low,conf_high,Estimate
(Intercept),3.7964380476614665,0.5260044811431205,7.217501340313666,5.295147380796137e-13,cond,winter_abundance,2.765488208914273,4.82738788640866,3.7964380476614665
logArea,0.044243949093116,0.0973355712091091,0.4545506698477714,0.6494325309398656,cond,winter_abundance,-0.1465302648913716,0.2350181630776036,0.044243949093116
factor(WVclass)1,-0.40761113652293035,0.9304727615319792,-0.4380688542153754,0.6613363713509635,cond,winter_abundance,-2.2313042377211354,1.416081964675275,-0.40761113652293035
factor(WVclass)2,-1.2241058984286828,0.7853888283305364,-1.5585985619768827,0.11909142361728259,cond,winter_abundance,-2.763439715816645,0.3152279189592795,-1.2241058984286828
logArea:factor(WVclass)1,0.20029090815977973,0.182029157160146,1.100323219008081,0.2711913189981575,cond,winter_abundance,-0.15647968401028767,0.5570615003298471,0.20029090815977973
logArea:factor(WVclass)2,0.14781894100945062,0.15229094116097672,0.9706351532308213,0.33172999415796806,cond,winter_abundance,-0.15066581883777216,0.44630370085667337,0.14781894100945062
