term,estimate,std_error,z_value,p_value,component,model,conf_low,conf_high,Estimate
(Intercept),2.001748272728579,0.22146394393439814,9.038709584805078,1.5853212601391018e-19,cond,summer_richness,1.567686918742961,2.435809626714197,2.001748272728579
logArea,0.07647589815893942,0.04449701004239271,1.7186749870627291,0.0856735690212261,cond,summer_richness,-0.01073663894386738,0.1636884352617462,0.07647589815893942
factor(WVclass)1,-0.11301927451775728,0.384989346691503,-0.29356468039704253,0.7690905680761159,cond,summer_richness,-0.8675845284647076,0.641545979429193,-0.11301927451775728
factor(WVclass)2,-0.46699647375777026,0.2733365115169996,-1.7085038188494124,0.08754289839933008,cond,summer_richness,-1.0027261919909072,0.0687332444753666,-0.46699647375777026
logArea:factor(WVclass)1,0.06587288647248146,0.07815019164737064,0.8429011507702138,0.3992837298968844,cond,summer_richness,-0.08729867454126791,0.21904444748623084,0.06587288647248146
logArea:factor(WVclass)2,0.10967056257499994,0.0550928998164298,1.9906478500936338,0.04651961574466238,cond,summer_richness,0.0016904631309241913,0.21765066201907568,0.10967056257499994
